Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Closed PnL,Fee,Direction,date,value,classification
1.4561,381.2,555.07,SELL,06-06-2024 23:08,-17675.6,0.0,0.194272,Open Short,2024-06-06,78,Extreme Greed
1.4573,381.0,555.23,SELL,06-06-2024 23:08,-18056.8,0.0,0.19433,Open Short,2024-06-06,78,Extreme Greed
1.4582,380.8,555.28,SELL,06-06-2024 23:09,-18437.8,0.0,0.194348,Open Short,2024-06-06,78,Extreme Greed
1.4619,379.8,555.23,SELL,06-06-2024 23:09,-18818.6,0.0,0.19433,Open Short,2024-06-06,78,Extreme Greed
1.4614,379.9,555.19,SELL,06-06-2024 23:09,-19198.4,0.0,0.194315,Open Short,2024-06-06,78,Extreme Greed
1.4627,379.1,554.51,SELL,06-06-2024 23:09,-19578.3,0.0,0.194078,Open Short,2024-06-06,78,Extreme Greed
1.4625,379.2,554.58,SELL,06-06-2024 23:10,-19957.4,0.0,0.194103,Open Short,2024-06-06,78,Extreme Greed
1.4623,379.5,554.94,SELL,06-06-2024 23:10,-20336.6,0.0,0.194229,Open Short,2024-06-06,78,Extreme Greed
1.4634,379.1,554.77,SELL,06-06-2024 23:10,-20716.1,0.0,0.194171,Open Short,2024-06-06,78,Extreme Greed
1.4653,379.0,555.35,SELL,06-06-2024 23:12,-21095.2,0.0,0.194372,Open Short,2024-06-06,78,Extreme Greed
1.466,378.7,555.17,SELL,06-06-2024 23:12,-21474.2,0.0,0.19431,Open Short,2024-06-06,78,Extreme Greed
1.4677,378.4,555.38,SELL,06-06-2024 23:12,-21852.9,0.0,0.194382,Open Short,2024-06-06,78,Extreme Greed
1.467,378.2,554.82,SELL,06-06-2024 23:12,-22231.3,0.0,0.194186,Open Short,2024-06-06,78,Extreme Greed
1.46,228.0,332.88,SELL,06-06-2024 23:20,-22609.5,0.0,0.033288,Open Short,2024-06-06,78,Extreme Greed
1.461,227.9,332.96,SELL,06-06-2024 23:20,-22837.5,0.0,0.033296,Open Short,2024-06-06,78,Extreme Greed
1.462,227.7,332.9,SELL,06-06-2024 23:20,-23065.4,0.0,0.033289,Open Short,2024-06-06,78,Extreme Greed
1.463,227.6,332.98,SELL,06-06-2024 23:20,-23293.1,0.0,0.033297,Open Short,2024-06-06,78,Extreme Greed
1.4595,259.2,378.3,SELL,06-06-2024 23:21,-23520.7,0.0,0.132405,Open Short,2024-06-06,78,Extreme Greed
1.4594,121.2,176.88,SELL,06-06-2024 23:21,-23779.9,0.0,0.061907,Open Short,2024-06-06,78,Extreme Greed
1.461,380.1,555.33,SELL,06-06-2024 23:21,-23901.1,0.0,0.194364,Open Short,2024-06-06,78,Extreme Greed
1.4611,379.7,554.78,SELL,06-06-2024 23:21,-24281.2,0.0,0.194172,Open Short,2024-06-06,78,Extreme Greed
1.4613,379.7,554.86,SELL,06-06-2024 23:21,-24660.9,0.0,0.194199,Open Short,2024-06-06,78,Extreme Greed
1.46,379.7,554.36,SELL,06-06-2024 23:21,-25040.6,0.0,0.194026,Open Short,2024-06-06,78,Extreme Greed
1.4604,379.9,554.81,SELL,06-06-2024 23:21,-25420.3,0.0,0.194182,Open Short,2024-06-06,78,Extreme Greed
1.4599,379.9,554.62,SELL,06-06-2024 23:21,-25800.2,0.0,0.194115,Open Short,2024-06-06,78,Extreme Greed
1.45,75.7,109.77,BUY,06-06-2024 23:26,-26180.1,-0.017411,0.010976,Close Short,2024-06-06,78,Extreme Greed
1.45,1456.7,2112.22,BUY,06-06-2024 23:26,-26104.4,-0.335041,0.211221,Close Short,2024-06-06,78,Extreme Greed
1.449,75.7,109.69,BUY,06-06-2024 23:26,-24647.7,0.058289,0.010968,Close Short,2024-06-06,78,Extreme Greed
1.449,1207.9,1750.25,BUY,06-06-2024 23:26,-24572.0,0.930083,0.175024,Close Short,2024-06-06,78,Extreme Greed
1.449,180.6,261.69,BUY,06-06-2024 23:26,-23364.1,0.139062,0.026168,Close Short,2024-06-06,78,Extreme Greed
1.449,69.2,100.27,BUY,06-06-2024 23:26,-23183.5,0.053284,0.010027,Close Short,2024-06-06,78,Extreme Greed
1.449,1533.4,2221.9,BUY,06-06-2024 23:26,-23114.3,1.180718,0.222189,Close Short,2024-06-06,78,Extreme Greed
1.4485,1004.9,1455.6,BUY,06-06-2024 23:26,-21580.9,1.276223,0.145559,Close Short,2024-06-06,78,Extreme Greed
1.4485,529.1,766.4,BUY,06-06-2024 23:26,-20576.0,0.671957,0.07664,Close Short,2024-06-06,78,Extreme Greed
1.4485,1035.9,1500.5,BUY,06-06-2024 23:27,-20046.9,1.315593,0.15005,Close Short,2024-06-06,78,Extreme Greed
1.4485,299.1,433.25,BUY,06-06-2024 23:27,-19011.0,0.379857,0.043324,Close Short,2024-06-06,78,Extreme Greed
1.4485,199.0,288.25,BUY,06-06-2024 23:27,-18711.9,0.25273,0.028825,Close Short,2024-06-06,78,Extreme Greed
1.448,836.7,1211.54,BUY,06-06-2024 23:27,-18512.9,1.480959,0.121154,Close Short,2024-06-06,78,Extreme Greed
1.448,697.8,1010.41,BUY,06-06-2024 23:27,-17676.2,1.235106,0.101041,Close Short,2024-06-06,78,Extreme Greed
1.4471,1209.1,1749.69,BUY,06-06-2024 23:27,-16978.4,3.228297,0.612391,Close Short,2024-06-06,78,Extreme Greed
1.4471,304.3,440.35,BUY,06-06-2024 23:27,-15769.3,0.812481,0.154123,Close Short,2024-06-06,78,Extreme Greed
1.4471,20.0,28.94,BUY,06-06-2024 23:27,-15465.0,0.0534,0.010129,Close Short,2024-06-06,78,Extreme Greed
1.447,767.7,1110.86,BUY,06-06-2024 23:27,-15445.0,2.126529,0.111086,Close Short,2024-06-06,78,Extreme Greed
1.4479,1004.9,1454.99,BUY,06-06-2024 23:27,-14677.3,1.879163,0.145499,Close Short,2024-06-06,78,Extreme Greed
1.4479,529.7,766.95,BUY,06-06-2024 23:27,-13672.4,0.990539,0.076695,Close Short,2024-06-06,78,Extreme Greed
1.4479,1281.0,1854.76,BUY,06-06-2024 23:27,-13142.7,2.39547,0.185475,Close Short,2024-06-06,78,Extreme Greed
1.4479,253.6,367.19,BUY,06-06-2024 23:27,-11861.7,0.474232,0.036718,Close Short,2024-06-06,78,Extreme Greed
1.4466,75.7,109.51,BUY,06-06-2024 23:27,-11608.1,0.239969,0.01095,Close Short,2024-06-06,78,Extreme Greed
1.4466,75.7,109.51,BUY,06-06-2024 23:27,-11532.4,0.239969,0.01095,Close Short,2024-06-06,78,Extreme Greed
1.4466,1004.9,1453.69,BUY,06-06-2024 23:27,-11456.7,3.185533,0.145368,Close Short,2024-06-06,78,Extreme Greed
1.4466,379.7,549.27,BUY,06-06-2024 23:27,-10451.8,1.203649,0.054927,Close Short,2024-06-06,78,Extreme Greed
1.4474,502.4,727.17,BUY,06-06-2024 23:28,-10072.1,1.190688,0.25451,Close Short,2024-06-06,78,Extreme Greed
1.4475,482.8,698.85,BUY,06-06-2024 23:28,-9569.7,1.095956,0.244598,Close Short,2024-06-06,78,Extreme Greed
1.4475,502.4,727.22,BUY,06-06-2024 23:28,-9086.9,1.140448,0.254528,Close Short,2024-06-06,78,Extreme Greed
1.4476,47.3,68.47,BUY,06-06-2024 23:28,-8584.5,0.102641,0.023965,Close Short,2024-06-06,78,Extreme Greed
1.4464,1004.9,1453.49,BUY,06-06-2024 23:28,-8537.2,3.386513,0.145348,Close Short,2024-06-06,78,Extreme Greed
1.4464,531.3,768.47,BUY,06-06-2024 23:28,-7532.3,1.790481,0.076847,Close Short,2024-06-06,78,Extreme Greed
1.446,768.3,1110.96,BUY,06-06-2024 23:28,-7001.0,2.896491,0.111096,Close Short,2024-06-06,78,Extreme Greed
1.4475,1209.1,1750.17,BUY,06-06-2024 23:29,-6232.7,2.744657,0.175017,Close Short,2024-06-06,78,Extreme Greed
1.4475,325.9,471.74,BUY,06-06-2024 23:29,-5023.6,0.739793,0.047174,Close Short,2024-06-06,78,Extreme Greed
1.4465,433.0,626.33,BUY,06-06-2024 23:29,-4697.7,1.41591,0.062633,Close Short,2024-06-06,78,Extreme Greed
1.4465,1103.1,1595.63,BUY,06-06-2024 23:29,-4264.7,3.607137,0.159563,Close Short,2024-06-06,78,Extreme Greed
1.4455,75.7,109.42,BUY,06-06-2024 23:31,-3161.6,0.323239,0.010942,Close Short,2024-06-06,78,Extreme Greed
1.4455,75.7,109.42,BUY,06-06-2024 23:31,-3085.9,0.323239,0.010942,Close Short,2024-06-06,78,Extreme Greed
1.4455,1037.9,1500.28,BUY,06-06-2024 23:31,-3010.2,4.431833,0.150028,Close Short,2024-06-06,78,Extreme Greed
1.4455,347.8,502.74,BUY,06-06-2024 23:31,-1972.3,1.485106,0.050274,Close Short,2024-06-06,78,Extreme Greed
1.4445,1038.7,1500.4,BUY,06-06-2024 23:31,-1624.5,5.473949,0.15004,Close Short,2024-06-06,78,Extreme Greed
1.4445,499.5,721.53,BUY,06-06-2024 23:31,-585.8,2.632365,0.072152,Close Short,2024-06-06,78,Extreme Greed
1.4322,86.3,123.6,BUY,06-06-2024 23:32,-86.3,1.516291,0.043259,Close Short,2024-06-06,78,Extreme Greed
0.70706,2670.2,1887.99,SELL,07-06-2024 18:25,0.0,0.0,0.660797,Open Short,2024-06-07,77,Extreme Greed
0.70696,471.7,333.47,SELL,07-06-2024 18:25,-2670.2,0.0,0.116715,Open Short,2024-06-07,77,Extreme Greed
0.7071,3141.7,2221.5,SELL,07-06-2024 18:25,-3141.9,0.0,0.777523,Open Short,2024-06-07,77,Extreme Greed
0.7115,778.6,553.97,SELL,07-06-2024 18:27,-6283.6,0.0,0.19389,Open Short,2024-06-07,77,Extreme Greed
0.71176,779.3,554.67,SELL,07-06-2024 18:27,-7062.2,0.0,0.194136,Open Short,2024-06-07,77,Extreme Greed
0.71155,779.7,554.8,SELL,07-06-2024 18:27,-7841.5,0.0,0.194178,Open Short,2024-06-07,77,Extreme Greed
0.71132,778.8,553.98,SELL,07-06-2024 18:27,-8621.2,0.0,0.193891,Open Short,2024-06-07,77,Extreme Greed
0.71025,780.2,554.14,SELL,07-06-2024 18:28,-9400.0,0.0,0.193947,Open Short,2024-06-07,77,Extreme Greed
0.71274,778.3,554.73,SELL,07-06-2024 18:28,-10180.2,0.0,0.194153,Open Short,2024-06-07,77,Extreme Greed
0.71255,1558.7,1110.65,SELL,07-06-2024 18:29,-10958.5,0.0,0.388728,Open Short,2024-06-07,77,Extreme Greed
0.71388,1557.8,1112.08,SELL,07-06-2024 18:29,-12517.2,0.0,0.389228,Open Short,2024-06-07,77,Extreme Greed
0.71419,1555.8,1111.14,SELL,07-06-2024 18:29,-14075.0,0.0,0.388897,Open Short,2024-06-07,77,Extreme Greed
0.71326,1557.4,1110.83,SELL,07-06-2024 18:29,-15630.8,0.0,0.38879,Open Short,2024-06-07,77,Extreme Greed
0.7184,630.8,453.17,SELL,07-06-2024 18:30,-17188.2,0.0,0.158608,Open Short,2024-06-07,77,Extreme Greed
0.71832,914.7,657.05,SELL,07-06-2024 18:30,-17819.0,0.0,0.229966,Open Short,2024-06-07,77,Extreme Greed
0.71868,1545.5,1110.72,SELL,07-06-2024 18:30,-18733.7,0.0,0.388751,Open Short,2024-06-07,77,Extreme Greed
0.72042,315.4,227.22,SELL,07-06-2024 18:30,-20279.2,0.0,0.079527,Open Short,2024-06-07,77,Extreme Greed
0.72042,707.6,509.77,SELL,07-06-2024 18:30,-20594.6,0.0,0.178419,Open Short,2024-06-07,77,Extreme Greed
0.72042,315.4,227.22,SELL,07-06-2024 18:30,-21302.2,0.0,0.079527,Open Short,2024-06-07,77,Extreme Greed
0.72041,203.9,146.89,SELL,07-06-2024 18:30,-21617.6,0.0,0.051412,Open Short,2024-06-07,77,Extreme Greed
0.72168,1539.2,1110.81,SELL,07-06-2024 18:30,-21821.5,0.0,0.388783,Open Short,2024-06-07,77,Extreme Greed
0.72146,1538.9,1110.25,SELL,07-06-2024 18:30,-23360.7,0.0,0.388589,Open Short,2024-06-07,77,Extreme Greed
0.72055,1542.3,1111.3,SELL,07-06-2024 18:31,-24899.6,0.0,0.388956,Open Short,2024-06-07,77,Extreme Greed
0.71283,3296.9,2350.13,BUY,07-06-2024 18:32,-26441.9,3.692528,0.822545,Close Short,2024-06-07,77,Extreme Greed
0.71327,1654.6,1180.18,BUY,07-06-2024 18:32,-23145.0,1.125128,0.413061,Close Short,2024-06-07,77,Extreme Greed
0.7133,2102.9,1500.0,BUY,07-06-2024 18:32,-21490.4,1.366885,0.524999,Close Short,2024-06-07,77,Extreme Greed
0.71334,2273.2,1621.56,BUY,07-06-2024 18:32,-19387.5,1.386652,0.567547,Close Short,2024-06-07,77,Extreme Greed
0.71334,2383.0,1699.89,BUY,07-06-2024 18:32,-17114.3,1.45363,0.594961,Close Short,2024-06-07,77,Extreme Greed
0.71355,921.4,657.46,BUY,07-06-2024 18:32,-14731.3,0.36856,0.230112,Close Short,2024-06-07,77,Extreme Greed
0.7137,2101.7,1499.98,BUY,07-06-2024 18:32,-13809.9,0.525425,0.524994,Close Short,2024-06-07,77,Extreme Greed
0.71394,5106.2,3645.52,BUY,07-06-2024 18:32,-11708.2,0.051062,1.275932,Close Short,2024-06-07,77,Extreme Greed
0.71398,5114.0,3651.29,BUY,07-06-2024 18:32,-6602.0,-0.15342,1.277952,Close Short,2024-06-07,77,Extreme Greed
0.7141,1488.0,1062.58,BUY,07-06-2024 18:32,-1488.0,-0.2232,0.371903,Close Short,2024-06-07,77,Extreme Greed
0.71611,707.6,506.72,SELL,07-06-2024 18:32,0.0,0.0,0.177351,Open Short,2024-06-07,77,Extreme Greed
0.7161,315.4,225.86,SELL,07-06-2024 18:32,-707.6,0.0,0.07905,Open Short,2024-06-07,77,Extreme Greed
0.7161,315.4,225.86,SELL,07-06-2024 18:32,-1023.0,0.0,0.07905,Open Short,2024-06-07,77,Extreme Greed
0.71609,210.1,150.45,SELL,07-06-2024 18:32,-1338.4,0.0,0.052657,Open Short,2024-06-07,77,Extreme Greed
0.72081,1545.5,1114.01,SELL,07-06-2024 18:33,-1548.5,0.0,0.389904,Open Short,2024-06-07,77,Extreme Greed
0.72727,1528.4,1111.56,SELL,07-06-2024 18:33,-3094.0,0.0,0.389045,Open Short,2024-06-07,77,Extreme Greed
0.72837,1290.6,940.03,SELL,07-06-2024 18:33,-4622.4,0.0,0.329012,Open Short,2024-06-07,77,Extreme Greed
0.72837,236.0,171.9,SELL,07-06-2024 18:33,-5913.0,0.0,0.060163,Open Short,2024-06-07,77,Extreme Greed
0.72847,1355.1,987.15,SELL,07-06-2024 18:33,-6149.0,0.0,0.345502,Open Short,2024-06-07,77,Extreme Greed
0.72846,170.1,123.91,SELL,07-06-2024 18:33,-7504.1,0.0,0.043368,Open Short,2024-06-07,77,Extreme Greed
0.7282,1523.1,1109.12,SELL,07-06-2024 18:34,-7674.2,0.0,0.388192,Open Short,2024-06-07,77,Extreme Greed
0.73095,1524.5,1114.33,SELL,07-06-2024 18:34,-9197.3,0.0,0.390016,Open Short,2024-06-07,77,Extreme Greed
0.7279,1522.9,1108.52,SELL,07-06-2024 18:34,-10721.8,0.0,0.387981,Open Short,2024-06-07,77,Extreme Greed
0.72644,315.4,229.12,SELL,07-06-2024 18:35,-12244.7,0.0,0.080191,Open Short,2024-06-07,77,Extreme Greed
0.72629,1214.3,881.93,SELL,07-06-2024 18:35,-12560.1,0.0,0.308676,Open Short,2024-06-07,77,Extreme Greed
0.72938,1456.9,1062.63,SELL,07-06-2024 18:35,-13774.4,0.0,0.371921,Open Short,2024-06-07,77,Extreme Greed
0.72936,67.7,49.38,SELL,07-06-2024 18:35,-15231.3,0.0,0.017282,Open Short,2024-06-07,77,Extreme Greed
0.72984,707.6,516.43,SELL,07-06-2024 18:35,-15299.0,0.0,0.180752,Open Short,2024-06-07,77,Extreme Greed
0.72976,815.3,594.97,SELL,07-06-2024 18:35,-16006.6,0.0,0.20824,Open Short,2024-06-07,77,Extreme Greed
0.72847,921.4,671.21,SELL,07-06-2024 18:35,-16821.9,0.0,0.234924,Open Short,2024-06-07,77,Extreme Greed
0.72846,600.0,437.08,SELL,07-06-2024 18:35,-17743.3,0.0,0.152976,Open Short,2024-06-07,77,Extreme Greed
0.72962,1521.7,1110.26,SELL,07-06-2024 18:37,-18343.3,0.0,0.388591,Open Short,2024-06-07,77,Extreme Greed
0.73106,505.1,369.26,SELL,07-06-2024 18:44,-19865.0,0.0,0.12924,Open Short,2024-06-07,77,Extreme Greed
0.73101,253.0,184.95,SELL,07-06-2024 18:44,-20370.1,0.0,0.06473,Open Short,2024-06-07,77,Extreme Greed
0.7302,758.7,554.0,SELL,07-06-2024 18:44,-20623.1,0.0,0.1939,Open Short,2024-06-07,77,Extreme Greed
0.73032,707.6,516.77,SELL,07-06-2024 18:44,-21381.8,0.0,0.180871,Open Short,2024-06-07,77,Extreme Greed
0.73032,52.2,38.12,SELL,07-06-2024 18:44,-22089.4,0.0,0.013342,Open Short,2024-06-07,77,Extreme Greed
0.7272,578.8,420.9,BUY,07-06-2024 18:46,-22141.6,0.104184,0.04209,Close Short,2024-06-07,77,Extreme Greed
0.7272,144.7,105.23,BUY,07-06-2024 18:46,-21562.8,0.026046,0.010522,Close Short,2024-06-07,77,Extreme Greed
0.7272,921.4,670.04,BUY,07-06-2024 18:46,-21418.1,0.165852,0.067004,Close Short,2024-06-07,77,Extreme Greed
0.7272,2407.7,1750.88,BUY,07-06-2024 18:46,-20496.7,0.433386,0.175087,Close Short,2024-06-07,77,Extreme Greed
0.7272,1758.1,1278.49,BUY,07-06-2024 18:46,-18089.0,0.316458,0.127849,Close Short,2024-06-07,77,Extreme Greed
0.7272,300.4,218.45,BUY,07-06-2024 18:46,-16330.9,0.054072,0.021845,Close Short,2024-06-07,77,Extreme Greed
0.727,416.4,302.72,BUY,07-06-2024 18:46,-16030.5,0.158232,0.030272,Close Short,2024-06-07,77,Extreme Greed
0.727,7224.5,5252.21,BUY,07-06-2024 18:46,-15614.1,2.74531,0.525221,Close Short,2024-06-07,77,Extreme Greed
0.73409,315.4,231.53,SELL,07-06-2024 18:47,-8389.6,0.0,0.081036,Open Short,2024-06-07,77,Extreme Greed
0.73409,289.5,212.52,SELL,07-06-2024 18:47,-8705.0,0.0,0.074381,Open Short,2024-06-07,77,Extreme Greed
0.73644,602.5,443.71,SELL,07-06-2024 18:48,-8994.5,0.0,0.155296,Open Short,2024-06-07,77,Extreme Greed
0.73737,602.0,443.9,SELL,07-06-2024 18:48,-9597.0,0.0,0.155363,Open Short,2024-06-07,77,Extreme Greed
0.73747,601.7,443.74,SELL,07-06-2024 18:48,-10199.0,0.0,0.155307,Open Short,2024-06-07,77,Extreme Greed
0.73682,601.8,443.42,SELL,07-06-2024 18:48,-10800.7,0.0,0.155196,Open Short,2024-06-07,77,Extreme Greed
0.73729,601.9,443.77,SELL,07-06-2024 18:48,-11402.5,0.0,0.155321,Open Short,2024-06-07,77,Extreme Greed
0.73641,315.4,232.26,SELL,07-06-2024 18:49,-12004.4,0.0,0.081292,Open Short,2024-06-07,77,Extreme Greed
0.73641,287.3,211.57,SELL,07-06-2024 18:49,-12319.8,0.0,0.074049,Open Short,2024-06-07,77,Extreme Greed
0.73346,604.8,443.6,SELL,07-06-2024 18:51,-12607.1,0.0,0.155258,Open Short,2024-06-07,77,Extreme Greed
0.73,24.1,17.59,BUY,07-06-2024 18:55,-13211.9,0.014219,0.001759,Close Short,2024-06-07,77,Extreme Greed
0.73,23.5,17.16,BUY,07-06-2024 18:55,-13187.8,0.013865,0.001715,Close Short,2024-06-07,77,Extreme Greed
0.73,1434.0,1046.82,BUY,07-06-2024 18:55,-13164.3,0.84606,0.104682,Close Short,2024-06-07,77,Extreme Greed
0.73,5367.7,3918.42,BUY,07-06-2024 18:55,-11730.3,3.166943,0.391842,Close Short,2024-06-07,77,Extreme Greed
0.7224,622.5,449.69,BUY,07-06-2024 18:55,-6362.6,5.098275,0.157392,Close Short,2024-06-07,77,Extreme Greed
0.72241,144.6,104.46,BUY,07-06-2024 18:55,-5740.1,1.182828,0.036561,Close Short,2024-06-07,77,Extreme Greed
0.72433,315.4,228.45,BUY,07-06-2024 18:55,-5595.5,1.974404,0.079958,Close Short,2024-06-07,77,Extreme Greed
0.72433,451.4,326.96,BUY,07-06-2024 18:55,-5280.1,2.825764,0.114436,Close Short,2024-06-07,77,Extreme Greed
0.72521,766.4,555.8,BUY,07-06-2024 18:55,-4828.7,4.123232,0.19453,Close Short,2024-06-07,77,Extreme Greed
0.7264,707.6,514.0,BUY,07-06-2024 18:55,-4062.3,2.964844,0.1799,Close Short,2024-06-07,77,Extreme Greed
0.7264,58.3,42.35,BUY,07-06-2024 18:55,-3354.7,0.244277,0.014822,Close Short,2024-06-07,77,Extreme Greed
0.72882,315.4,229.87,BUY,07-06-2024 18:55,-3296.4,0.558258,0.080454,Close Short,2024-06-07,77,Extreme Greed
0.72882,449.2,327.39,BUY,07-06-2024 18:55,-2981.0,0.795084,0.114585,Close Short,2024-06-07,77,Extreme Greed
0.72963,761.8,555.83,BUY,07-06-2024 18:55,-2531.8,0.731328,0.194541,Close Short,2024-06-07,77,Extreme Greed
0.72514,413.3,299.7,BUY,07-06-2024 18:57,-1770.0,2.252485,0.104895,Close Short,2024-06-07,77,Extreme Greed
0.72284,1356.7,980.68,BUY,07-06-2024 18:58,-1356.7,10.514425,0.343236,Close Short,2024-06-07,77,Extreme Greed
0.72845,685.9,499.64,SELL,07-06-2024 19:31,0.0,0.0,0.174875,Open Short,2024-06-07,77,Extreme Greed
0.72875,342.2,249.38,SELL,07-06-2024 19:31,-685.9,0.0,0.087282,Open Short,2024-06-07,77,Extreme Greed
0.72875,343.9,250.62,SELL,07-06-2024 19:31,-1028.1,0.0,0.087715,Open Short,2024-06-07,77,Extreme Greed
0.72883,315.4,229.87,SELL,07-06-2024 19:31,-1372.0,0.0,0.080455,Open Short,2024-06-07,77,Extreme Greed
0.72883,370.4,269.96,SELL,07-06-2024 19:31,-1687.4,0.0,0.094485,Open Short,2024-06-07,77,Extreme Greed
0.73277,315.4,231.12,SELL,07-06-2024 19:31,-2057.8,0.0,0.08089,Open Short,2024-06-07,77,Extreme Greed
0.73275,367.1,268.99,SELL,07-06-2024 19:31,-2373.2,0.0,0.094147,Open Short,2024-06-07,77,Extreme Greed
0.72968,682.1,497.71,SELL,07-06-2024 19:31,-2740.3,0.0,0.1742,Open Short,2024-06-07,77,Extreme Greed
0.72908,487.1,355.13,SELL,07-06-2024 19:31,-3422.4,0.0,0.124297,Open Short,2024-06-07,77,Extreme Greed
0.72908,198.1,144.43,SELL,07-06-2024 19:31,-3909.5,0.0,0.05055,Open Short,2024-06-07,77,Extreme Greed
0.73112,683.7,499.87,SELL,07-06-2024 19:32,-4107.6,0.0,0.174953,Open Short,2024-06-07,77,Extreme Greed
0.7269,343.7,249.84,SELL,07-06-2024 19:34,-4791.3,0.0,0.087442,Open Short,2024-06-07,77,Extreme Greed
0.72666,94.9,68.96,SELL,07-06-2024 19:34,-5135.0,0.0,0.024136,Open Short,2024-06-07,77,Extreme Greed
0.72652,249.4,181.19,SELL,07-06-2024 19:34,-5229.9,0.0,0.063417,Open Short,2024-06-07,77,Extreme Greed
0.72473,689.8,499.92,BUY,07-06-2024 19:37,-5479.3,3.235162,0.174971,Close Short,2024-06-07,77,Extreme Greed
0.72481,690.0,500.12,BUY,07-06-2024 19:37,-4789.5,3.1809,0.175041,Close Short,2024-06-07,77,Extreme Greed
0.7235,690.8,499.79,BUY,07-06-2024 19:37,-4099.5,4.089536,0.174927,Close Short,2024-06-07,77,Extreme Greed
0.72372,315.4,228.26,BUY,07-06-2024 19:37,-3408.7,1.79778,0.079891,Close Short,2024-06-07,77,Extreme Greed
0.72381,375.7,271.94,BUY,07-06-2024 19:37,-3093.3,2.107677,0.095177,Close Short,2024-06-07,77,Extreme Greed
0.72414,690.8,500.24,BUY,07-06-2024 19:37,-2717.6,3.647424,0.175082,Close Short,2024-06-07,77,Extreme Greed
0.72465,690.3,500.23,BUY,07-06-2024 19:37,-2026.8,3.292731,0.175079,Close Short,2024-06-07,77,Extreme Greed
0.72473,315.4,228.58,BUY,07-06-2024 19:37,-1336.5,1.479226,0.080002,Close Short,2024-06-07,77,Extreme Greed
0.72473,315.4,228.58,BUY,07-06-2024 19:37,-1021.1,1.479226,0.080002,Close Short,2024-06-07,77,Extreme Greed
0.72473,59.5,43.12,BUY,07-06-2024 19:37,-705.7,0.279055,0.015092,Close Short,2024-06-07,77,Extreme Greed
0.73069,341.9,249.82,SELL,07-06-2024 19:42,-646.2,0.0,0.087438,Open Short,2024-06-07,77,Extreme Greed
0.73048,342.3,250.04,SELL,07-06-2024 19:42,-988.1,0.0,0.087515,Open Short,2024-06-07,77,Extreme Greed
0.73053,342.0,249.84,SELL,07-06-2024 19:42,-1330.4,0.0,0.087444,Open Short,2024-06-07,77,Extreme Greed
0.73052,189.0,138.07,SELL,07-06-2024 19:42,-1672.4,0.0,0.048323,Open Short,2024-06-07,77,Extreme Greed
0.73052,153.2,111.92,SELL,07-06-2024 19:42,-1861.4,0.0,0.03917,Open Short,2024-06-07,77,Extreme Greed
0.733,341.0,249.95,SELL,07-06-2024 19:48,-2014.6,0.0,0.024995,Open Short,2024-06-07,77,Extreme Greed
0.73281,341.4,250.18,SELL,07-06-2024 19:48,-2355.6,0.0,0.087563,Open Short,2024-06-07,77,Extreme Greed
0.73292,341.1,250.0,SELL,07-06-2024 19:48,-2697.0,0.0,0.087499,Open Short,2024-06-07,77,Extreme Greed
0.734,340.5,249.93,SELL,07-06-2024 19:49,-3038.1,0.0,0.024992,Open Short,2024-06-07,77,Extreme Greed
0.73372,340.7,249.98,SELL,07-06-2024 19:49,-3378.6,0.0,0.087492,Open Short,2024-06-07,77,Extreme Greed
0.73417,315.4,231.56,SELL,07-06-2024 19:49,-3719.3,0.0,0.081045,Open Short,2024-06-07,77,Extreme Greed
0.73417,25.2,18.5,SELL,07-06-2024 19:49,-4034.7,0.0,0.006475,Open Short,2024-06-07,77,Extreme Greed
0.735,144.7,106.35,SELL,07-06-2024 19:49,-4059.9,0.0,0.010635,Open Short,2024-06-07,77,Extreme Greed
0.73449,340.2,249.87,SELL,07-06-2024 19:49,-4204.6,0.0,0.087455,Open Short,2024-06-07,77,Extreme Greed
0.735,195.4,143.62,SELL,07-06-2024 19:49,-4544.8,0.0,0.014361,Open Short,2024-06-07,77,Extreme Greed
0.73476,339.8,249.67,SELL,07-06-2024 19:49,-4740.2,0.0,0.087385,Open Short,2024-06-07,77,Extreme Greed
0.73467,0.4,0.29,SELL,07-06-2024 19:49,-5080.0,0.0,0.000102,Open Short,2024-06-07,77,Extreme Greed
0.7347,339.8,249.65,SELL,07-06-2024 19:49,-5080.4,0.0,0.087377,Open Short,2024-06-07,77,Extreme Greed
0.73469,0.3,0.22,SELL,07-06-2024 19:49,-5420.2,0.0,7.7e-05,Open Short,2024-06-07,77,Extreme Greed
0.736,339.6,249.95,SELL,07-06-2024 19:49,-5420.5,0.0,0.024994,Open Short,2024-06-07,77,Extreme Greed
0.73562,315.4,232.01,SELL,07-06-2024 19:49,-5760.1,0.0,0.081205,Open Short,2024-06-07,77,Extreme Greed
0.73562,24.3,17.88,SELL,07-06-2024 19:49,-6075.5,0.0,0.006256,Open Short,2024-06-07,77,Extreme Greed
0.737,339.2,249.99,SELL,07-06-2024 19:49,-6099.8,0.0,0.024999,Open Short,2024-06-07,77,Extreme Greed
0.73652,280.8,206.81,SELL,07-06-2024 19:49,-6439.0,0.0,0.072385,Open Short,2024-06-07,77,Extreme Greed
0.73651,58.6,43.16,SELL,07-06-2024 19:49,-6719.8,0.0,0.015105,Open Short,2024-06-07,77,Extreme Greed
